9.298324584960937500e-06,-3.490658503988659095e-02,3.566517233848571777e+00,1.198220252990722656e+00,4.740493297576904297e+00
3.715991973876953125e-02,-4.703062793541971931e-02,3.475470542907714844e+00,1.140547990798950195e+00,4.785173535346984863e+00
7.390141487121582031e-02,-5.662327725935802081e-02,3.639345169067382812e+00,1.139722466468811035e+00,4.779773354530334473e+00
1.107077598571777344e-01,-6.022052075583488040e-02,3.603655099868774414e+00,1.181812882423400879e+00,4.722426533699035645e+00
1.474423408508300781e-01,-5.968759579339386750e-02,3.461715579032897949e+00,1.240014433860778809e+00,4.664711356163024902e+00
1.841661930084228516e-01,-5.928790207156310610e-02,3.375098705291748047e+00,1.289477348327636719e+00,4.600414633750915527e+00
2.209186553955078125e-01,-5.808882090607082188e-02,3.270735144615173340e+00,1.313128471374511719e+00,4.594833254814147949e+00
2.576475143432617188e-01,-5.649004601874776932e-02,3.283306956291198730e+00,1.318767666816711426e+00,4.612860679626464844e+00
2.944111824035644531e-01,-5.768912718424005354e-02,3.285290002822875977e+00,1.317000389099121094e+00,4.597098231315612793e+00
3.311493396759033203e-01,-5.369218996593242560e-02,3.354006409645080566e+00,1.278969645500183105e+00,4.617623686790466309e+00
3.678565025329589844e-01,-5.315926500349140577e-02,3.370965719223022461e+00,1.264492869377136230e+00,4.634071588516235352e+00
4.045960903167724609e-01,-5.569065857508624651e-02,3.358103632926940918e+00,1.268195509910583496e+00,4.648876190185546875e+00
4.413108825683593750e-01,-5.489127113142471676e-02,3.344223499298095703e+00,1.289500594139099121e+00,4.637556076049804688e+00
4.811146259307861328e-01,-5.435834616898369692e-02,3.211520314216613770e+00,1.326346397399902344e+00,4.587948322296142578e+00
5.210783481597900391e-01,-4.809647786030175204e-02,3.250092267990112305e+00,1.340079307556152344e+00,4.563132524490356445e+00
5.616016387939453125e-01,-4.396630940138387261e-02,3.145520091056823730e+00,1.392588019371032715e+00,4.493955373764038086e+00
6.010630130767822266e-01,-3.237519146829176409e-02,3.028652071952819824e+00,1.461628675460815430e+00,4.402164816856384277e+00
6.401562690734863281e-01,-1.811944872299456680e-02,2.861593365669250488e+00,1.533089876174926758e+00,4.311940073966979980e+00
6.793241500854492188e-01,2.264931090374320850e-03,2.622859477996826172e+00,1.644876003265380859e+00,4.154432415962219238e+00
7.183818817138671875e-01,2.224961718191244622e-02,2.224153280258178711e+00,1.826087236404418945e+00,3.929662108421325684e+00
7.574725151062011719e-01,4.436600312321464096e-02,1.868048310279846191e+00,1.953902244567871094e+00,3.791021108627319336e+00
7.965543270111083984e-01,7.234456365136801570e-02,1.556999683380126953e+00,2.100389003753662109e+00,3.623074293136596680e+00
8.356173038482666016e-01,1.008560491419624033e-01,1.409707665443420410e+00,2.148525118827819824e+00,3.587765693664550781e+00
8.748257160186767578e-01,1.241715162487568719e-01,1.333195567131042480e+00,2.188113331794738770e+00,3.543209433555603027e+00
9.139084815979003906e-01,1.573460951607101865e-01,1.139528751373291016e+00,2.286829948425292969e+00,3.482879996299743652e+00
9.530065059661865234e-01,1.849249619670327860e-01,1.116288900375366211e+00,2.301717400550842285e+00,3.474561572074890137e+00
9.920840263366699219e-01,2.206309344505809067e-01,1.222987174987792969e+00,2.278930544853210449e+00,3.447645306587219238e+00
1.031149148941040039e+00,2.551378257686367501e-01,1.131301522254943848e+00,2.326555848121643066e+00,3.405858874320983887e+00
1.070344448089599609e+00,2.867136297932669775e-01,1.300071477890014648e+00,2.276103496551513672e+00,3.468322157859802246e+00
1.109456062316894531e+00,3.202879024270510189e-01,1.463187336921691895e+00,2.157774567604064941e+00,3.503210544586181641e+00
1.148634672164916992e+00,3.655865242345374133e-01,9.573209285736083984e-01,2.469615936279296875e+00,3.100237250328063965e+00
1.187724113464355469e+00,4.036906590490701441e-01,3.728741407394409180e-01,2.670322656631469727e+00,2.884269356727600098e+00
1.226866245269775391e+00,4.419280251042130292e-01,9.155559539794921875e-01,2.415406703948974609e+00,3.172332048416137695e+00
1.265985250473022461e+00,4.775007663471509400e-01,3.888964653015136719e-02,2.820743322372436523e+00,2.702514529228210449e+00
1.305075645446777344e+00,5.102756515372735002e-01,0.000000000000000000e+00,2.821317315101623535e+00,2.841529250144958496e+00
1.344232559204101562e+00,5.499785612391291378e-01,9.033989906311035156e-01,2.439604997634887695e+00,3.134093880653381348e+00
1.383408308029174805e+00,5.795558966546056068e-01,9.793519973754882812e-02,2.689459323883056641e+00,3.054670095443725586e+00
1.422483682632446289e+00,6.071347634609282062e-01,1.732808351516723633e-01,2.580955028533935547e+00,3.424421548843383789e+00
1.461658954620361328e+00,6.300505368458919619e-01,1.260105967521667480e+00,2.301783561706542969e+00,3.503147959709167480e+00
1.500828742980957031e+00,6.447059733130198200e-01,1.490515470504760742e-01,2.702798247337341309e+00,3.151693940162658691e+00
1.539888620376586914e+00,6.650903531263887558e-01,1.465973854064941406e+00,2.223654389381408691e+00,3.514295816421508789e+00
1.578987598419189453e+00,6.798790208341271013e-01,1.717752218246459961e+00,2.123175263404846191e+00,3.669781088829040527e+00
1.618064641952514648e+00,6.962664634291882981e-01,1.866540312767028809e+00,1.919060349464416504e+00,3.698164820671081543e+00
1.657134056091308594e+00,7.093231250089930828e-01,2.227594852447509766e+00,1.746239662170410156e+00,4.029538631439208984e+00
1.696312665939331055e+00,7.275758049725979948e-01,2.003152370452880859e+00,1.926894187927246094e+00,3.875085115432739258e+00
1.735336065292358398e+00,7.426309351615566490e-01,1.853716373443603516e+00,1.878377199172973633e+00,3.950807452201843262e+00
1.774451732635498047e+00,7.524900469667155090e-01,2.637631893157958984e+00,1.652377843856811523e+00,4.106792211532592773e+00
1.813560485839843750e+00,7.612833088469922460e-01,2.324301004409790039e+00,1.737795472145080566e+00,4.105852842330932617e+00
1.852679252624511719e+00,7.696768770054382980e-01,2.878901362419128418e+00,1.453190445899963379e+00,4.527700543403625488e+00
1.891875267028808594e+00,7.632817774561461155e-01,3.211974501609802246e+00,1.301030516624450684e+00,4.618542790412902832e+00
1.930968523025512695e+00,7.652802460652998739e-01,3.181189298629760742e+00,1.399164199829101562e+00,4.455735683441162109e+00
1.970131635665893555e+00,7.610168463657718263e-01,2.861266136169433594e+00,1.388782262802124023e+00,4.655058979988098145e+00
2.009344816207885742e+00,7.608836151251615609e-01,3.405756354331970215e+00,1.314871907234191895e+00,4.555587172508239746e+00
2.048437356948852539e+00,7.628820837343153194e-01,2.798276543617248535e+00,1.534959673881530762e+00,4.323254823684692383e+00
2.087595939636230469e+00,7.680781021181152246e-01,3.540662527084350586e+00,1.275219321250915527e+00,4.553597569465637207e+00
2.126701831817626953e+00,7.630153149749255848e-01,3.245593905448913574e+00,1.388493180274963379e+00,4.401865005493164062e+00
2.165912866592407227e+00,7.590183777566179568e-01,2.675901055335998535e+00,1.624682545661926270e+00,4.273539781570434570e+00
2.204988479614257812e+00,7.579525278317359449e-01,2.822011709213256836e+00,1.453745961189270020e+00,4.499741792678833008e+00
2.244068384170532227e+00,7.588851465160076915e-01,2.566553950309753418e+00,1.510210633277893066e+00,4.321036934852600098e+00
2.283211231231689453e+00,7.580857590723460993e-01,3.248003125190734863e+00,1.269950866699218750e+00,4.685854315757751465e+00
2.322339057922363281e+00,7.544885155758692674e-01,2.726204991340637207e+00,1.616865992546081543e+00,4.145637750625610352e+00
2.361488819122314453e+00,7.568866779068539330e-01,3.005205392837524414e+00,1.341788172721862793e+00,4.594008326530456543e+00
2.400594711303710938e+00,7.562205217038026062e-01,2.988477945327758789e+00,1.404376029968261719e+00,4.508598446846008301e+00
2.440779447555541992e+00,7.547549780570897981e-01,3.133146762847900391e+00,1.312835216522216797e+00,4.619060158729553223e+00
2.479976654052734375e+00,7.606171526439410302e-01,3.307554721832275391e+00,1.247590184211730957e+00,4.646885395050048828e+00
2.519053220748901367e+00,7.576860653505154142e-01,2.387762069702148438e+00,1.656025648117065430e+00,4.363453984260559082e+00
2.558163642883300781e+00,7.570199091474641984e-01,3.516632914543151855e+00,1.170948743820190430e+00,4.682596325874328613e+00
2.597342014312744141e+00,7.523568157261052436e-01,2.931752204895019531e+00,1.441005468368530273e+00,4.355856180191040039e+00
2.636395454406738281e+00,7.539555906134283170e-01,3.439368009567260742e+00,1.221024394035339355e+00,4.676738381385803223e+00
2.675483465194702148e+00,7.514241970418334970e-01,3.316060304641723633e+00,1.314111351966857910e+00,4.570813179016113281e+00
2.714536428451538086e+00,7.510245033200027009e-01,3.144625425338745117e+00,1.417154073715209961e+00,4.479956030845642090e+00
2.753584384918212891e+00,7.500918846357309544e-01,3.588659167289733887e+00,1.178817152976989746e+00,4.689363241195678711e+00
2.792721748352050781e+00,7.534226656509873665e-01,2.985715270042419434e+00,1.404082179069519043e+00,4.471755623817443848e+00
2.831825017929077148e+00,7.507580408387821702e-01,3.316195607185363770e+00,1.306253075599670410e+00,4.594210982322692871e+00
2.870940685272216797e+00,7.506248095981719048e-01,3.254159688949584961e+00,1.519827842712402344e+00,4.400133490562438965e+00
2.910011768341064453e+00,7.507580408387821702e-01,2.942424416542053223e+00,1.352708339691162109e+00,4.662686586380004883e+00
2.949083089828491211e+00,7.487595722296284118e-01,3.342357873916625977e+00,1.352421641349792480e+00,4.536464214324951172e+00
2.988271474838256836e+00,7.480934160265771959e-01,3.267011642456054688e+00,1.371225118637084961e+00,4.439235925674438477e+00
3.027445316314697266e+00,7.498254221545105347e-01,3.158049583435058594e+00,1.414491534233093262e+00,4.425221681594848633e+00
3.066618442535400391e+00,7.454287912143719996e-01,3.376637697219848633e+00,1.272659897804260254e+00,4.646336436271667480e+00
3.105786800384521484e+00,7.498254221545105347e-01,2.951372265815734863e+00,1.453567147254943848e+00,4.520466923713684082e+00
3.144862890243530273e+00,7.471607973423053384e-01,3.048200607299804688e+00,1.371427774429321289e+00,4.567214846611022949e+00
3.183950662612915039e+00,7.448958662519310492e-01,3.124943971633911133e+00,1.352158188819885254e+00,4.573122262954711914e+00
3.223030090332031250e+00,7.439632475676591916e-01,3.246262669563293457e+00,1.253144741058349609e+00,4.693522453308105469e+00
3.262154579162597656e+00,7.438300163270489263e-01,3.164901137351989746e+00,1.329386830329895020e+00,4.588659405708312988e+00
3.301416397094726562e+00,7.462281786580335918e-01,2.960472106933593750e+00,1.387631297111511230e+00,4.562579393386840820e+00
3.341359376907348633e+00,7.443629412894899877e-01,3.211086392402648926e+00,1.282938122749328613e+00,4.651831984519958496e+00
3.381415367126464844e+00,7.459617161768130611e-01,2.859070301055908203e+00,1.463475823402404785e+00,4.414449930191040039e+00
3.421360254287719727e+00,7.443629412894899877e-01,3.443334698677062988e+00,1.217382550239562988e+00,4.696304798126220703e+00
3.461365699768066406e+00,7.438300163270489263e-01,3.205229640007019043e+00,1.286494731903076172e+00,4.632791876792907715e+00
3.501362085342407227e+00,7.422312414397259639e-01,3.317229747772216797e+00,1.292269229888916016e+00,4.673806428909301758e+00
3.541331768035888672e+00,7.414318539960644827e-01,3.429512977600097656e+00,1.267352700233459473e+00,4.648616313934326172e+00
3.581400871276855469e+00,7.435635538458285065e-01,3.393678069114685059e+00,1.292308568954467773e+00,4.665904641151428223e+00
3.621349096298217773e+00,7.466278723798643879e-01,3.404974341392517090e+00,1.241313815116882324e+00,4.735106229782104492e+00
3.661308526992797852e+00,7.418315477178951678e-01,3.363236188888549805e+00,1.279455423355102539e+00,4.657677412033081055e+00
3.700926542282104492e+00,7.432970913646079758e-01,3.361510634422302246e+00,1.258755326271057129e+00,4.644882082939147949e+00
3.739984989166259766e+00,7.420980101991156985e-01,3.340792655944824219e+00,1.310771107673645020e+00,4.608290791511535645e+00
3.779083728790283203e+00,7.426309351615566490e-01,3.399318456649780273e+00,1.213047504425048828e+00,4.740137457847595215e+00
3.818137168884277344e+00,7.452955599737618453e-01,3.427165746688842773e+00,1.268625259399414062e+00,4.687010049819946289e+00
3.857285976409912109e+00,7.446294037707105185e-01,3.635480403900146484e+00,1.168264746665954590e+00,4.763330817222595215e+00
3.896456003189086914e+00,7.412986227554542173e-01,3.667879700660705566e+00,1.152312755584716797e+00,4.753180146217346191e+00
3.935543298721313477e+00,7.423644726803361182e-01,3.650203347206115723e+00,1.135767102241516113e+00,4.804691672325134277e+00
3.974663496017456055e+00,7.439632475676591916e-01,3.430603146553039551e+00,1.209182143211364746e+00,4.772171378135681152e+00
4.013803958892822266e+00,7.416983164772849024e-01,3.482868671417236328e+00,1.267811059951782227e+00,4.628250598907470703e+00
4.052886009216308594e+00,7.431638601239977104e-01,3.565426468849182129e+00,1.263169646263122559e+00,4.650126099586486816e+00
4.092040538787841797e+00,7.426309351615566490e-01,3.516489863395690918e+00,1.251808404922485352e+00,4.622872471809387207e+00
4.131120681762695312e+00,7.444961725301003641e-01,3.675420880317687988e+00,1.135934591293334961e+00,4.799711704254150391e+00
4.170332193374633789e+00,7.466278723798643879e-01,3.439804315567016602e+00,1.269522309303283691e+00,4.682850241661071777e+00
4.209462404251098633e+00,7.442297100488797224e-01,3.101972341537475586e+00,1.299153566360473633e+00,4.644062519073486328e+00
4.248585224151611328e+00,7.464946411392541226e-01,3.364396095275878906e+00,1.349200606346130371e+00,4.529228806495666504e+00
4.287709236145019531e+00,7.463614098986438572e-01,3.631492853164672852e+00,1.179609298706054688e+00,4.709393978118896484e+00
4.332358598709106445e+00,7.438300163270489263e-01,3.690759539604187012e+00,1.136362552642822266e+00,4.811347723007202148e+00
4.371934652328491211e+00,7.470275661016950730e-01,3.212903738021850586e+00,1.204118728637695312e+00,4.778178334236145020e+00
4.410996675491333008e+00,7.452955599737618453e-01,2.991648316383361816e+00,1.528384089469909668e+00,4.627605080604553223e+00
4.450035810470581055e+00,7.458284849362027957e-01,3.269631862640380859e+00,1.366629004478454590e+00,4.586385488510131836e+00
4.489190816879272461e+00,7.438300163270489263e-01,3.527426719665527344e+00,1.219552755355834961e+00,4.716326594352722168e+00
4.528326272964477539e+00,7.463614098986438572e-01,3.378687500953674316e+00,1.323413252830505371e+00,4.622597098350524902e+00
4.567413806915283203e+00,7.396998478681311440e-01,3.400934934616088867e+00,1.248449683189392090e+00,4.718266129493713379e+00
4.606554031372070312e+00,7.410321602742336866e-01,3.419256210327148438e+00,1.233210563659667969e+00,4.709683060646057129e+00
4.645634651184082031e+00,7.408989290336234212e-01,3.279997706413269043e+00,1.399903893470764160e+00,4.532408714294433594e+00
4.684826135635375977e+00,7.420980101991156985e-01,3.617796301841735840e+00,1.183041930198669434e+00,4.691290855407714844e+00
4.723899602890014648e+00,7.428973976427772907e-01,3.345519304275512695e+00,1.264865398406982422e+00,4.707153439521789551e+00
4.762989759445190430e+00,7.428973976427772907e-01,3.374223113059997559e+00,1.234656572341918945e+00,4.723362922668457031e+00
4.802093982696533203e+00,7.419647789585054332e-01,3.259634375572204590e+00,1.354241967201232910e+00,4.548786282539367676e+00
4.841203689575195312e+00,7.420980101991156985e-01,3.432097434997558594e+00,1.283655762672424316e+00,4.637252092361450195e+00
4.880383729934692383e+00,7.415650852366746371e-01,3.543794155120849609e+00,1.172093152999877930e+00,4.651684761047363281e+00
4.919488191604614258e+00,7.415650852366746371e-01,3.267701864242553711e+00,1.297147870063781738e+00,4.659471511840820312e+00
4.958599090576171875e+00,7.404992353117926251e-01,3.638736605644226074e+00,1.172567009925842285e+00,4.770407676696777344e+00
4.997709035873413086e+00,7.400995415899618290e-01,3.390769362449645996e+00,1.311879754066467285e+00,4.579065442085266113e+00
5.036775350570678711e+00,7.398330791087414093e-01,3.613159656524658203e+00,1.176899671554565430e+00,4.749127626419067383e+00
5.075822114944458008e+00,7.426309351615566490e-01,3.537974357604980469e+00,1.224198937416076660e+00,4.701368212699890137e+00
5.115076303482055664e+00,7.408989290336234212e-01,3.543913960456848145e+00,1.196338534355163574e+00,4.760345220565795898e+00
5.154188871383666992e+00,7.414318539960644827e-01,3.074827194213867188e+00,1.425316929817199707e+00,4.555287957191467285e+00
5.193257093429565430e+00,7.399663103493516747e-01,3.174338340759277344e+00,1.317318081855773926e+00,4.558218717575073242e+00
5.232325077056884766e+00,7.446294037707105185e-01,3.454098701477050781e+00,1.287434697151184082e+00,4.549883008003234863e+00
5.271338939666748047e+00,7.430306288833875561e-01,3.325004577636718750e+00,1.388373374938964844e+00,4.477948546409606934e+00
5.310364961624145508e+00,7.418315477178951678e-01,3.355442881584167480e+00,1.347175240516662598e+00,4.642824530601501465e+00
