1.549720764160156250e-05,-2.184992346008168482e-02,1.129375696182250977e+00,1.098918914794921875e+00,4.781074523925781250e+00
6.114339828491210938e-02,-1.945176112909710944e-02,1.124410629272460938e+00,1.093305349349975586e+00,4.783563017845153809e+00
1.216716766357421875e-01,-1.891883616665609308e-02,1.121493577957153320e+00,1.086576581001281738e+00,4.787936806678771973e+00
1.822237968444824219e-01,-1.918529864787659953e-02,1.121162772178649902e+00,1.082538366317749023e+00,4.792000651359558105e+00
2.427325248718261719e-01,-1.678713631689202415e-02,1.119756102561950684e+00,1.077147126197814941e+00,4.797121286392211914e+00
3.032779693603515625e-01,-1.652067383567151770e-02,1.119692325592041016e+00,1.076889634132385254e+00,4.797664284706115723e+00
3.638718128204345703e-01,-2.038437981336888721e-02,1.120189428329467773e+00,1.078583598136901855e+00,4.795076251029968262e+00
4.243557453155517578e-01,-1.825267996360482176e-02,1.119185090065002441e+00,1.077570319175720215e+00,4.798489212989807129e+00
4.850556850433349609e-01,-1.705359879811253060e-02,1.119989156723022461e+00,1.078763008117675781e+00,4.796847701072692871e+00
5.456328392028808594e-01,-1.931852988848685448e-02,1.119733452796936035e+00,1.082952618598937988e+00,4.792780876159667969e+00
6.061754226684570312e-01,-1.705359879811253060e-02,1.119080781936645508e+00,1.085777878761291504e+00,4.791330099105834961e+00
6.667304039001464844e-01,-1.612098011384075283e-02,1.120079159736633301e+00,1.085190176963806152e+00,4.792170524597167969e+00
7.272059917449951172e-01,-1.771975500116380539e-02,1.119542717933654785e+00,1.088917851448059082e+00,4.790182709693908691e+00
7.878472805023193359e-01,-1.705359879811253060e-02,1.119184494018554688e+00,1.091296076774597168e+00,4.790003895759582520e+00
8.483414649963378906e-01,-1.851914244482533167e-02,1.120083928108215332e+00,1.092114448547363281e+00,4.790436029434204102e+00
9.099717140197753906e-01,-1.745329251994329547e-02,1.119287610054016113e+00,1.098462939262390137e+00,4.784446954727172852e+00
9.709086418151855469e-01,-1.838591120421507324e-02,1.119198203086853027e+00,1.103937029838562012e+00,4.784716963768005371e+00
1.031662940979003906e+00,-1.985145485092787085e-02,1.120007634162902832e+00,1.100616455078125000e+00,4.783713817596435547e+00
1.092250823974609375e+00,-2.091730477580990705e-02,1.119298934936523438e+00,1.110587716102600098e+00,4.777137637138366699e+00
1.152837276458740234e+00,-1.971822361031761936e-02,1.119664907455444336e+00,1.114131212234497070e+00,4.780164957046508789e+00
1.213356971740722656e+00,-2.038437981336888721e-02,1.120140552520751953e+00,1.113295555114746094e+00,4.778386354446411133e+00
1.273961305618286133e+00,-1.705359879811253060e-02,1.119184494018554688e+00,1.113688349723815918e+00,4.775447845458984375e+00
1.334403753280639648e+00,-1.771975500116380539e-02,1.119858026504516602e+00,1.130241751670837402e+00,4.768795967102050781e+00
1.394955396652221680e+00,-1.758652376055354696e-02,1.119846701622009277e+00,1.125568747520446777e+00,4.772772789001464844e+00
1.455464839935302734e+00,-2.211638594130218780e-02,1.119192242622375488e+00,1.128952503204345703e+00,4.767863750457763672e+00
1.516118526458740234e+00,-1.825267996360482176e-02,1.119954586029052734e+00,1.130259037017822266e+00,4.766550064086914062e+00
1.576697826385498047e+00,-1.891883616665609308e-02,1.119439601898193359e+00,1.124077439308166504e+00,4.768803119659423828e+00
1.637183666229248047e+00,-1.918529864787659953e-02,1.119251847267150879e+00,1.125948429107666016e+00,4.766622185707092285e+00
1.697762250900268555e+00,-1.958499236970736093e-02,1.120055317878723145e+00,1.119791269302368164e+00,4.767724275588989258e+00
1.758262634277343750e+00,-1.825267996360482176e-02,1.119097471237182617e+00,1.118602156639099121e+00,4.766755700111389160e+00
1.818867921829223633e+00,-1.745329251994329547e-02,1.119486093521118164e+00,1.123048067092895508e+00,4.763261079788208008e+00
1.879401922225952148e+00,-1.878560492604583465e-02,1.119966506958007812e+00,1.118329167366027832e+00,4.765532016754150391e+00
1.939880132675170898e+00,-1.811944872299456680e-02,1.119201183319091797e+00,1.120345592498779297e+00,4.760907888412475586e+00
