8.821487426757812500e-06,-2.158346097886117490e-02,2.714468240737915039e+00,1.346602439880371094e+00,4.077439308166503906e+00
3.754425048828125000e-02,-2.211638594130218780e-02,2.740360498428344727e+00,1.344731450080871582e+00,4.087287783622741699e+00
7.479166984558105469e-02,-1.985145485092787085e-02,2.746231555938720703e+00,1.350177526473999023e+00,4.069650173187255859e+00
1.120076179504394531e-01,-2.264931090374320763e-02,2.755672931671142578e+00,1.337100267410278320e+00,4.055932760238647461e+00
1.493659019470214844e-01,-2.038437981336888721e-02,2.757977843284606934e+00,1.333451271057128906e+00,4.087602496147155762e+00
1.865870952606201172e-01,-2.078407353519964862e-02,2.710036635398864746e+00,1.339104771614074707e+00,4.070361256599426270e+00
2.238035202026367188e-01,-1.785298624177405688e-02,2.705438137054443359e+00,1.346113085746765137e+00,4.080519676208496094e+00
2.610146999359130859e-01,-1.958499236970736093e-02,2.700279951095581055e+00,1.358636617660522461e+00,4.056182503700256348e+00
2.982211112976074219e-01,-2.118376725703041003e-02,2.773422598838806152e+00,1.354870796203613281e+00,4.031516313552856445e+00
3.354332447052001953e-01,-1.998468609153812234e-02,2.722280621528625488e+00,1.342070698738098145e+00,4.053182005882263184e+00
3.726451396942138672e-01,-2.278254214435346259e-02,2.690598964691162109e+00,1.354383826255798340e+00,4.037010073661804199e+00
4.134747982025146484e-01,-1.838591120421507324e-02,2.713034749031066895e+00,1.342748999595642090e+00,4.053868651390075684e+00
4.536159038543701172e-01,-2.211638594130218780e-02,2.707138061523437500e+00,1.338981389999389648e+00,4.060753583908081055e+00
4.933297634124755859e-01,-1.958499236970736093e-02,2.690442800521850586e+00,1.354308724403381348e+00,4.039362668991088867e+00
5.325071811676025391e-01,-2.264931090374320763e-02,2.676247358322143555e+00,1.353405714035034180e+00,4.045053720474243164e+00
5.724911689758300781e-01,-2.105053601642015854e-02,2.648408412933349609e+00,1.354659199714660645e+00,4.034575223922729492e+00
6.120982170104980469e-01,-2.065084229458939713e-02,2.627854347229003906e+00,1.366216540336608887e+00,4.025275707244873047e+00
6.512455940246582031e-01,-2.184992346008168482e-02,2.628179788589477539e+00,1.375719308853149414e+00,4.008350372314453125e+00
6.905109882354736328e-01,-1.958499236970736093e-02,2.615397572517395020e+00,1.387815475463867188e+00,3.982581496238708496e+00
7.296817302703857422e-01,-2.251607966313295267e-02,2.626696228981018066e+00,1.383479833602905273e+00,3.993892073631286621e+00
7.688391208648681641e-01,-2.145022973825091994e-02,2.609813213348388672e+00,1.386505961418151855e+00,3.988891839981079102e+00
8.080456256866455078e-01,-2.011791733214838077e-02,2.635030150413513184e+00,1.377413868904113770e+00,3.990314602851867676e+00
8.472325801849365234e-01,-2.078407353519964862e-02,2.659583687782287598e+00,1.363488435745239258e+00,3.982605338096618652e+00
8.864121437072753906e-01,-2.118376725703041003e-02,2.688789367675781250e+00,1.357629895210266113e+00,3.993048071861267090e+00
9.255790710449218750e-01,-2.025114857275863225e-02,2.714437246322631836e+00,1.353173255920410156e+00,4.030734300613403320e+00
9.648056030273437500e-01,-2.038437981336888721e-02,2.690947055816650391e+00,1.362233757972717285e+00,4.019398689270019531e+00
1.003973245620727539e+00,-2.118376725703041003e-02,2.692481875419616699e+00,1.353788375854492188e+00,4.036447405815124512e+00
1.043138265609741211e+00,-2.078407353519964862e-02,2.639984488487243652e+00,1.353994011878967285e+00,4.061831831932067871e+00
1.082359313964843750e+00,-1.878560492604583465e-02,2.615745067596435547e+00,1.367813944816589355e+00,4.025752544403076172e+00
1.121512174606323242e+00,-2.025114857275863225e-02,2.671213746070861816e+00,1.360247135162353516e+00,4.048615694046020508e+00
1.160639286041259766e+00,-1.905206740726634457e-02,2.658905982971191406e+00,1.373781561851501465e+00,4.027673602104187012e+00
1.199833869934082031e+00,-2.038437981336888721e-02,2.691311836242675781e+00,1.371870636940002441e+00,4.017239809036254883e+00
1.239010334014892578e+00,-2.264931090374320763e-02,2.675001025199890137e+00,1.372988224029541016e+00,4.013338088989257812e+00
1.278163433074951172e+00,-1.998468609153812234e-02,2.682598233222961426e+00,1.369621753692626953e+00,4.004653096199035645e+00
1.317388296127319336e+00,-2.145022973825091994e-02,2.722712159156799316e+00,1.350748538970947266e+00,4.024138450622558594e+00
1.356583118438720703e+00,-2.184992346008168482e-02,2.726413607597351074e+00,1.345073580741882324e+00,4.033284783363342285e+00
1.395861625671386719e+00,-2.158346097886117490e-02,2.725183963775634766e+00,1.345315575599670410e+00,4.045646190643310547e+00
1.435025691986083984e+00,-1.838591120421507324e-02,2.718318700790405273e+00,1.350550055503845215e+00,4.045547842979431152e+00
1.474236726760864258e+00,-2.131699849764066845e-02,2.727634906768798828e+00,1.349412202835083008e+00,4.064998030662536621e+00
1.513435125350952148e+00,-1.985145485092787085e-02,2.710757851600646973e+00,1.338169574737548828e+00,4.090539216995239258e+00
1.552600383758544922e+00,-1.905206740726634457e-02,2.688573002815246582e+00,1.338400840759277344e+00,4.095508456230163574e+00
1.591821670532226562e+00,-2.264931090374320763e-02,2.737536430358886719e+00,1.331308484077453613e+00,4.118075966835021973e+00
1.631018877029418945e+00,-1.998468609153812234e-02,2.749243378639221191e+00,1.336672902107238770e+00,4.106153845787048340e+00
1.670150518417358398e+00,-2.211638594130218780e-02,2.791091203689575195e+00,1.336776018142700195e+00,4.086282253265380859e+00
1.709377765655517578e+00,-2.118376725703041003e-02,2.803342342376708984e+00,1.340708136558532715e+00,4.082702994346618652e+00
1.748471260070800781e+00,-1.878560492604583465e-02,2.784497737884521484e+00,1.339619159698486328e+00,4.083214402198791504e+00
1.787699460983276367e+00,-1.785298624177405688e-02,2.796381115913391113e+00,1.327618956565856934e+00,4.091585278511047363e+00
1.826890230178833008e+00,-2.118376725703041003e-02,2.807570099830627441e+00,1.320772171020507812e+00,4.106348752975463867e+00
1.866070032119750977e+00,-1.998468609153812234e-02,2.773473262786865234e+00,1.315328478813171387e+00,4.121617078781127930e+00
1.905339956283569336e+00,-2.038437981336888721e-02,2.818836569786071777e+00,1.312805414199829102e+00,4.129397869110107422e+00
1.944557666778564453e+00,-1.918529864787659953e-02,2.819234132766723633e+00,1.320338845252990723e+00,4.127483367919921875e+00
1.983773469924926758e+00,-2.065084229458939713e-02,2.816013097763061523e+00,1.318944096565246582e+00,4.138875603675842285e+00
2.022887229919433594e+00,-2.171669221947142639e-02,2.791312336921691895e+00,1.315696835517883301e+00,4.150957465171813965e+00
2.062041521072387695e+00,-1.971822361031761936e-02,2.809669375419616699e+00,1.311647891998291016e+00,4.167953133583068848e+00
